,filename,x,y,w,h,images
338,73.jpg,671,461,67,63,"[[[213 218 196]
  [218 223 201]
  [219 224 202]
  ...
  [115  89  88]
  [127  96 101]
  [115  84  89]]

 [[215 220 198]
  [217 222 200]
  [213 218 196]
  ...
  [111  83  82]
  [121  91  93]
  [109  79  81]]

 [[232 237 215]
  [232 237 215]
  [225 230 208]
  ...
  [112  84  83]
  [123  93  93]
  [111  79  80]]

 ...

 [[ 83  85  82]
  [ 84  86  83]
  [ 86  88  85]
  ...
  [123 126 107]
  [119 122 105]
  [ 98 102  85]]

 [[ 81  86  82]
  [ 82  87  83]
  [ 84  89  85]
  ...
  [125 128 109]
  [127 130 113]
  [100 103  86]]

 [[ 80  85  81]
  [ 82  87  83]
  [ 83  88  84]
  ...
  [125 127 106]
  [129 132 115]
  [ 99 102  85]]]"
339,74.jpg,433,546,22,96,"[[[ 29  33  36]
  [ 29  33  36]
  [ 29  33  36]
  ...
  [159 157 108]
  [166 164 115]
  [168 166 117]]

 [[ 29  33  36]
  [ 29  33  36]
  [ 29  33  36]
  ...
  [159 157 108]
  [167 165 116]
  [170 168 119]]

 [[ 30  34  37]
  [ 30  34  37]
  [ 29  33  36]
  ...
  [163 159 112]
  [171 167 120]
  [175 171 124]]

 ...

 [[ 63  61  64]
  [ 64  62  65]
  [ 64  62  65]
  ...
  [221 217 216]
  [224 220 219]
  [227 223 222]]

 [[ 63  61  64]
  [ 63  61  64]
  [ 64  62  65]
  ...
  [222 218 217]
  [224 220 219]
  [227 223 222]]

 [[ 63  61  64]
  [ 63  61  64]
  [ 63  61  64]
  ...
  [222 218 217]
  [225 221 220]
  [227 223 222]]]"
340,74.jpg,3,382,466,199,"[[[ 29  33  36]
  [ 29  33  36]
  [ 29  33  36]
  ...
  [159 157 108]
  [166 164 115]
  [168 166 117]]

 [[ 29  33  36]
  [ 29  33  36]
  [ 29  33  36]
  ...
  [159 157 108]
  [167 165 116]
  [170 168 119]]

 [[ 30  34  37]
  [ 30  34  37]
  [ 29  33  36]
  ...
  [163 159 112]
  [171 167 120]
  [175 171 124]]

 ...

 [[ 63  61  64]
  [ 64  62  65]
  [ 64  62  65]
  ...
  [221 217 216]
  [224 220 219]
  [227 223 222]]

 [[ 63  61  64]
  [ 63  61  64]
  [ 64  62  65]
  ...
  [222 218 217]
  [224 220 219]
  [227 223 222]]

 [[ 63  61  64]
  [ 63  61  64]
  [ 63  61  64]
  ...
  [222 218 217]
  [225 221 220]
  [227 223 222]]]"
341,74.jpg,401,603,38,39,"[[[ 29  33  36]
  [ 29  33  36]
  [ 29  33  36]
  ...
  [159 157 108]
  [166 164 115]
  [168 166 117]]

 [[ 29  33  36]
  [ 29  33  36]
  [ 29  33  36]
  ...
  [159 157 108]
  [167 165 116]
  [170 168 119]]

 [[ 30  34  37]
  [ 30  34  37]
  [ 29  33  36]
  ...
  [163 159 112]
  [171 167 120]
  [175 171 124]]

 ...

 [[ 63  61  64]
  [ 64  62  65]
  [ 64  62  65]
  ...
  [221 217 216]
  [224 220 219]
  [227 223 222]]

 [[ 63  61  64]
  [ 63  61  64]
  [ 64  62  65]
  ...
  [222 218 217]
  [224 220 219]
  [227 223 222]]

 [[ 63  61  64]
  [ 63  61  64]
  [ 63  61  64]
  ...
  [222 218 217]
  [225 221 220]
  [227 223 222]]]"
342,74.jpg,406,303,574,250,"[[[ 29  33  36]
  [ 29  33  36]
  [ 29  33  36]
  ...
  [159 157 108]
  [166 164 115]
  [168 166 117]]

 [[ 29  33  36]
  [ 29  33  36]
  [ 29  33  36]
  ...
  [159 157 108]
  [167 165 116]
  [170 168 119]]

 [[ 30  34  37]
  [ 30  34  37]
  [ 29  33  36]
  ...
  [163 159 112]
  [171 167 120]
  [175 171 124]]

 ...

 [[ 63  61  64]
  [ 64  62  65]
  [ 64  62  65]
  ...
  [221 217 216]
  [224 220 219]
  [227 223 222]]

 [[ 63  61  64]
  [ 63  61  64]
  [ 64  62  65]
  ...
  [222 218 217]
  [224 220 219]
  [227 223 222]]

 [[ 63  61  64]
  [ 63  61  64]
  [ 63  61  64]
  ...
  [222 218 217]
  [225 221 220]
  [227 223 222]]]"
343,74.jpg,455,479,156,221,"[[[ 29  33  36]
  [ 29  33  36]
  [ 29  33  36]
  ...
  [159 157 108]
  [166 164 115]
  [168 166 117]]

 [[ 29  33  36]
  [ 29  33  36]
  [ 29  33  36]
  ...
  [159 157 108]
  [167 165 116]
  [170 168 119]]

 [[ 30  34  37]
  [ 30  34  37]
  [ 29  33  36]
  ...
  [163 159 112]
  [171 167 120]
  [175 171 124]]

 ...

 [[ 63  61  64]
  [ 64  62  65]
  [ 64  62  65]
  ...
  [221 217 216]
  [224 220 219]
  [227 223 222]]

 [[ 63  61  64]
  [ 63  61  64]
  [ 64  62  65]
  ...
  [222 218 217]
  [224 220 219]
  [227 223 222]]

 [[ 63  61  64]
  [ 63  61  64]
  [ 63  61  64]
  ...
  [222 218 217]
  [225 221 220]
  [227 223 222]]]"
344,75.jpg,397,623,209,116,"[[[ 63  81  95]
  [ 64  82  96]
  [ 65  83  97]
  ...
  [230 213 187]
  [160 144 118]
  [ 78  62  36]]

 [[ 63  81  95]
  [ 64  82  96]
  [ 65  83  97]
  ...
  [173 156 130]
  [133 117  91]
  [ 97  81  55]]

 [[ 63  82  97]
  [ 63  82  97]
  [ 64  83  98]
  ...
  [122 105  77]
  [121 105  79]
  [114  98  72]]

 ...

 [[ 99 114 117]
  [ 94 109 112]
  [ 91 106 109]
  ...
  [134 161 188]
  [131 158 187]
  [109 136 166]]

 [[102 116 119]
  [ 97 111 114]
  [ 97 111 114]
  ...
  [130 155 185]
  [132 156 190]
  [110 134 168]]

 [[102 116 119]
  [ 99 113 116]
  [100 114 117]
  ...
  [122 147 178]
  [135 158 192]
  [119 141 178]]]"
345,75.jpg,533,411,224,204,"[[[ 63  81  95]
  [ 64  82  96]
  [ 65  83  97]
  ...
  [230 213 187]
  [160 144 118]
  [ 78  62  36]]

 [[ 63  81  95]
  [ 64  82  96]
  [ 65  83  97]
  ...
  [173 156 130]
  [133 117  91]
  [ 97  81  55]]

 [[ 63  82  97]
  [ 63  82  97]
  [ 64  83  98]
  ...
  [122 105  77]
  [121 105  79]
  [114  98  72]]

 ...

 [[ 99 114 117]
  [ 94 109 112]
  [ 91 106 109]
  ...
  [134 161 188]
  [131 158 187]
  [109 136 166]]

 [[102 116 119]
  [ 97 111 114]
  [ 97 111 114]
  ...
  [130 155 185]
  [132 156 190]
  [110 134 168]]

 [[102 116 119]
  [ 99 113 116]
  [100 114 117]
  ...
  [122 147 178]
  [135 158 192]
  [119 141 178]]]"
346,75.jpg,545,587,192,46,"[[[ 63  81  95]
  [ 64  82  96]
  [ 65  83  97]
  ...
  [230 213 187]
  [160 144 118]
  [ 78  62  36]]

 [[ 63  81  95]
  [ 64  82  96]
  [ 65  83  97]
  ...
  [173 156 130]
  [133 117  91]
  [ 97  81  55]]

 [[ 63  82  97]
  [ 63  82  97]
  [ 64  83  98]
  ...
  [122 105  77]
  [121 105  79]
  [114  98  72]]

 ...

 [[ 99 114 117]
  [ 94 109 112]
  [ 91 106 109]
  ...
  [134 161 188]
  [131 158 187]
  [109 136 166]]

 [[102 116 119]
  [ 97 111 114]
  [ 97 111 114]
  ...
  [130 155 185]
  [132 156 190]
  [110 134 168]]

 [[102 116 119]
  [ 99 113 116]
  [100 114 117]
  ...
  [122 147 178]
  [135 158 192]
  [119 141 178]]]"
347,75.jpg,452,755,209,53,"[[[ 63  81  95]
  [ 64  82  96]
  [ 65  83  97]
  ...
  [230 213 187]
  [160 144 118]
  [ 78  62  36]]

 [[ 63  81  95]
  [ 64  82  96]
  [ 65  83  97]
  ...
  [173 156 130]
  [133 117  91]
  [ 97  81  55]]

 [[ 63  82  97]
  [ 63  82  97]
  [ 64  83  98]
  ...
  [122 105  77]
  [121 105  79]
  [114  98  72]]

 ...

 [[ 99 114 117]
  [ 94 109 112]
  [ 91 106 109]
  ...
  [134 161 188]
  [131 158 187]
  [109 136 166]]

 [[102 116 119]
  [ 97 111 114]
  [ 97 111 114]
  ...
  [130 155 185]
  [132 156 190]
  [110 134 168]]

 [[102 116 119]
  [ 99 113 116]
  [100 114 117]
  ...
  [122 147 178]
  [135 158 192]
  [119 141 178]]]"
348,76.jpg,683,707,182,164,"[[[ 50  43  25]
  [ 50  43  25]
  [ 50  43  25]
  ...
  [  8   8   6]
  [  8   8   6]
  [  8   8   6]]

 [[ 50  43  25]
  [ 50  43  25]
  [ 50  43  25]
  ...
  [  9   9   7]
  [  8   8   6]
  [  8   8   6]]

 [[ 50  43  25]
  [ 50  43  25]
  [ 50  43  25]
  ...
  [  9   9   7]
  [  9   9   7]
  [  8   8   6]]

 ...

 [[ 85  64  43]
  [ 86  65  44]
  [ 88  67  46]
  ...
  [134 106  66]
  [134 106  66]
  [134 106  66]]

 [[ 86  66  42]
  [ 88  68  44]
  [ 89  69  45]
  ...
  [133 105  65]
  [133 105  65]
  [132 104  64]]

 [[ 87  67  43]
  [ 88  68  44]
  [ 90  70  46]
  ...
  [132 104  64]
  [131 103  63]
  [131 103  63]]]"
349,76.jpg,757,497,149,140,"[[[ 50  43  25]
  [ 50  43  25]
  [ 50  43  25]
  ...
  [  8   8   6]
  [  8   8   6]
  [  8   8   6]]

 [[ 50  43  25]
  [ 50  43  25]
  [ 50  43  25]
  ...
  [  9   9   7]
  [  8   8   6]
  [  8   8   6]]

 [[ 50  43  25]
  [ 50  43  25]
  [ 50  43  25]
  ...
  [  9   9   7]
  [  9   9   7]
  [  8   8   6]]

 ...

 [[ 85  64  43]
  [ 86  65  44]
  [ 88  67  46]
  ...
  [134 106  66]
  [134 106  66]
  [134 106  66]]

 [[ 86  66  42]
  [ 88  68  44]
  [ 89  69  45]
  ...
  [133 105  65]
  [133 105  65]
  [132 104  64]]

 [[ 87  67  43]
  [ 88  68  44]
  [ 90  70  46]
  ...
  [132 104  64]
  [131 103  63]
  [131 103  63]]]"
350,76.jpg,774,882,86,135,"[[[ 50  43  25]
  [ 50  43  25]
  [ 50  43  25]
  ...
  [  8   8   6]
  [  8   8   6]
  [  8   8   6]]

 [[ 50  43  25]
  [ 50  43  25]
  [ 50  43  25]
  ...
  [  9   9   7]
  [  8   8   6]
  [  8   8   6]]

 [[ 50  43  25]
  [ 50  43  25]
  [ 50  43  25]
  ...
  [  9   9   7]
  [  9   9   7]
  [  8   8   6]]

 ...

 [[ 85  64  43]
  [ 86  65  44]
  [ 88  67  46]
  ...
  [134 106  66]
  [134 106  66]
  [134 106  66]]

 [[ 86  66  42]
  [ 88  68  44]
  [ 89  69  45]
  ...
  [133 105  65]
  [133 105  65]
  [132 104  64]]

 [[ 87  67  43]
  [ 88  68  44]
  [ 90  70  46]
  ...
  [132 104  64]
  [131 103  63]
  [131 103  63]]]"
351,76.jpg,873,170,63,34,"[[[ 50  43  25]
  [ 50  43  25]
  [ 50  43  25]
  ...
  [  8   8   6]
  [  8   8   6]
  [  8   8   6]]

 [[ 50  43  25]
  [ 50  43  25]
  [ 50  43  25]
  ...
  [  9   9   7]
  [  8   8   6]
  [  8   8   6]]

 [[ 50  43  25]
  [ 50  43  25]
  [ 50  43  25]
  ...
  [  9   9   7]
  [  9   9   7]
  [  8   8   6]]

 ...

 [[ 85  64  43]
  [ 86  65  44]
  [ 88  67  46]
  ...
  [134 106  66]
  [134 106  66]
  [134 106  66]]

 [[ 86  66  42]
  [ 88  68  44]
  [ 89  69  45]
  ...
  [133 105  65]
  [133 105  65]
  [132 104  64]]

 [[ 87  67  43]
  [ 88  68  44]
  [ 90  70  46]
  ...
  [132 104  64]
  [131 103  63]
  [131 103  63]]]"
352,76.jpg,817,425,45,27,"[[[ 50  43  25]
  [ 50  43  25]
  [ 50  43  25]
  ...
  [  8   8   6]
  [  8   8   6]
  [  8   8   6]]

 [[ 50  43  25]
  [ 50  43  25]
  [ 50  43  25]
  ...
  [  9   9   7]
  [  8   8   6]
  [  8   8   6]]

 [[ 50  43  25]
  [ 50  43  25]
  [ 50  43  25]
  ...
  [  9   9   7]
  [  9   9   7]
  [  8   8   6]]

 ...

 [[ 85  64  43]
  [ 86  65  44]
  [ 88  67  46]
  ...
  [134 106  66]
  [134 106  66]
  [134 106  66]]

 [[ 86  66  42]
  [ 88  68  44]
  [ 89  69  45]
  ...
  [133 105  65]
  [133 105  65]
  [132 104  64]]

 [[ 87  67  43]
  [ 88  68  44]
  [ 90  70  46]
  ...
  [132 104  64]
  [131 103  63]
  [131 103  63]]]"
353,77.jpg,361,389,252,137,"[[[116 116 104]
  [113 113 101]
  [113 113 101]
  ...
  [ 17  28  34]
  [ 16  27  33]
  [ 16  27  33]]

 [[117 117 105]
  [114 114 102]
  [113 113 101]
  ...
  [ 17  28  34]
  [ 17  28  34]
  [ 18  29  35]]

 [[118 118 106]
  [114 114 102]
  [113 113 101]
  ...
  [ 17  28  34]
  [ 19  30  36]
  [ 20  31  37]]

 ...

 [[ 35  36  31]
  [ 35  36  31]
  [ 35  36  31]
  ...
  [  8   8   8]
  [  7   7   7]
  [  7   7   7]]

 [[ 35  36  31]
  [ 35  36  31]
  [ 35  36  31]
  ...
  [  9   9   9]
  [  7   7   7]
  [  6   6   6]]

 [[ 35  36  31]
  [ 36  37  32]
  [ 36  37  32]
  ...
  [  9   9   9]
  [  7   7   7]
  [  6   6   6]]]"
354,77.jpg,510,533,202,217,"[[[116 116 104]
  [113 113 101]
  [113 113 101]
  ...
  [ 17  28  34]
  [ 16  27  33]
  [ 16  27  33]]

 [[117 117 105]
  [114 114 102]
  [113 113 101]
  ...
  [ 17  28  34]
  [ 17  28  34]
  [ 18  29  35]]

 [[118 118 106]
  [114 114 102]
  [113 113 101]
  ...
  [ 17  28  34]
  [ 19  30  36]
  [ 20  31  37]]

 ...

 [[ 35  36  31]
  [ 35  36  31]
  [ 35  36  31]
  ...
  [  8   8   8]
  [  7   7   7]
  [  7   7   7]]

 [[ 35  36  31]
  [ 35  36  31]
  [ 35  36  31]
  ...
  [  9   9   9]
  [  7   7   7]
  [  6   6   6]]

 [[ 35  36  31]
  [ 36  37  32]
  [ 36  37  32]
  ...
  [  9   9   9]
  [  7   7   7]
  [  6   6   6]]]"
355,77.jpg,659,305,98,55,"[[[116 116 104]
  [113 113 101]
  [113 113 101]
  ...
  [ 17  28  34]
  [ 16  27  33]
  [ 16  27  33]]

 [[117 117 105]
  [114 114 102]
  [113 113 101]
  ...
  [ 17  28  34]
  [ 17  28  34]
  [ 18  29  35]]

 [[118 118 106]
  [114 114 102]
  [113 113 101]
  ...
  [ 17  28  34]
  [ 19  30  36]
  [ 20  31  37]]

 ...

 [[ 35  36  31]
  [ 35  36  31]
  [ 35  36  31]
  ...
  [  8   8   8]
  [  7   7   7]
  [  7   7   7]]

 [[ 35  36  31]
  [ 35  36  31]
  [ 35  36  31]
  ...
  [  9   9   9]
  [  7   7   7]
  [  6   6   6]]

 [[ 35  36  31]
  [ 36  37  32]
  [ 36  37  32]
  ...
  [  9   9   9]
  [  7   7   7]
  [  6   6   6]]]"
356,77.jpg,740,445,26,26,"[[[116 116 104]
  [113 113 101]
  [113 113 101]
  ...
  [ 17  28  34]
  [ 16  27  33]
  [ 16  27  33]]

 [[117 117 105]
  [114 114 102]
  [113 113 101]
  ...
  [ 17  28  34]
  [ 17  28  34]
  [ 18  29  35]]

 [[118 118 106]
  [114 114 102]
  [113 113 101]
  ...
  [ 17  28  34]
  [ 19  30  36]
  [ 20  31  37]]

 ...

 [[ 35  36  31]
  [ 35  36  31]
  [ 35  36  31]
  ...
  [  8   8   8]
  [  7   7   7]
  [  7   7   7]]

 [[ 35  36  31]
  [ 35  36  31]
  [ 35  36  31]
  ...
  [  9   9   9]
  [  7   7   7]
  [  6   6   6]]

 [[ 35  36  31]
  [ 36  37  32]
  [ 36  37  32]
  ...
  [  9   9   9]
  [  7   7   7]
  [  6   6   6]]]"
357,78.jpg,39,497,325,164,"[[[243 239 227]
  [240 236 224]
  [240 234 222]
  ...
  [183 150 143]
  [181 150 145]
  [181 150 147]]

 [[243 239 227]
  [240 236 224]
  [241 235 223]
  ...
  [184 151 144]
  [181 150 145]
  [181 150 147]]

 [[243 236 226]
  [242 235 225]
  [242 235 225]
  ...
  [185 152 145]
  [184 151 146]
  [184 151 146]]

 ...

 [[236 226 225]
  [235 225 224]
  [236 226 225]
  ...
  [185 182 193]
  [184 181 192]
  [185 182 193]]

 [[236 226 225]
  [235 225 224]
  [236 226 225]
  ...
  [187 181 193]
  [186 180 192]
  [186 180 192]]

 [[236 226 225]
  [235 225 224]
  [236 226 225]
  ...
  [189 183 195]
  [188 182 194]
  [189 183 195]]]"
358,78.jpg,277,485,151,101,"[[[243 239 227]
  [240 236 224]
  [240 234 222]
  ...
  [183 150 143]
  [181 150 145]
  [181 150 147]]

 [[243 239 227]
  [240 236 224]
  [241 235 223]
  ...
  [184 151 144]
  [181 150 145]
  [181 150 147]]

 [[243 236 226]
  [242 235 225]
  [242 235 225]
  ...
  [185 152 145]
  [184 151 146]
  [184 151 146]]

 ...

 [[236 226 225]
  [235 225 224]
  [236 226 225]
  ...
  [185 182 193]
  [184 181 192]
  [185 182 193]]

 [[236 226 225]
  [235 225 224]
  [236 226 225]
  ...
  [187 181 193]
  [186 180 192]
  [186 180 192]]

 [[236 226 225]
  [235 225 224]
  [236 226 225]
  ...
  [189 183 195]
  [188 182 194]
  [189 183 195]]]"
359,78.jpg,466,462,250,221,"[[[243 239 227]
  [240 236 224]
  [240 234 222]
  ...
  [183 150 143]
  [181 150 145]
  [181 150 147]]

 [[243 239 227]
  [240 236 224]
  [241 235 223]
  ...
  [184 151 144]
  [181 150 145]
  [181 150 147]]

 [[243 236 226]
  [242 235 225]
  [242 235 225]
  ...
  [185 152 145]
  [184 151 146]
  [184 151 146]]

 ...

 [[236 226 225]
  [235 225 224]
  [236 226 225]
  ...
  [185 182 193]
  [184 181 192]
  [185 182 193]]

 [[236 226 225]
  [235 225 224]
  [236 226 225]
  ...
  [187 181 193]
  [186 180 192]
  [186 180 192]]

 [[236 226 225]
  [235 225 224]
  [236 226 225]
  ...
  [189 183 195]
  [188 182 194]
  [189 183 195]]]"
360,78.jpg,616,464,43,214,"[[[243 239 227]
  [240 236 224]
  [240 234 222]
  ...
  [183 150 143]
  [181 150 145]
  [181 150 147]]

 [[243 239 227]
  [240 236 224]
  [241 235 223]
  ...
  [184 151 144]
  [181 150 145]
  [181 150 147]]

 [[243 236 226]
  [242 235 225]
  [242 235 225]
  ...
  [185 152 145]
  [184 151 146]
  [184 151 146]]

 ...

 [[236 226 225]
  [235 225 224]
  [236 226 225]
  ...
  [185 182 193]
  [184 181 192]
  [185 182 193]]

 [[236 226 225]
  [235 225 224]
  [236 226 225]
  ...
  [187 181 193]
  [186 180 192]
  [186 180 192]]

 [[236 226 225]
  [235 225 224]
  [236 226 225]
  ...
  [189 183 195]
  [188 182 194]
  [189 183 195]]]"
361,79.jpg,130,608,94,55,"[[[254 254 254]
  [254 254 254]
  [254 254 254]
  ...
  [ 74  69  75]
  [ 74  67  74]
  [ 72  65  72]]

 [[254 254 254]
  [254 254 254]
  [254 254 254]
  ...
  [ 73  68  74]
  [ 72  65  72]
  [ 72  65  72]]

 [[254 254 254]
  [254 254 254]
  [254 254 254]
  ...
  [ 71  66  72]
  [ 70  63  70]
  [ 73  66  73]]

 ...

 [[118 104  77]
  [108  94  67]
  [100  86  59]
  ...
  [195 170 148]
  [179 154 132]
  [176 151 129]]

 [[117 103  76]
  [107  93  66]
  [ 98  84  57]
  ...
  [192 167 145]
  [181 156 134]
  [177 152 130]]

 [[113  99  72]
  [103  89  62]
  [ 95  81  54]
  ...
  [189 164 142]
  [182 157 135]
  [178 153 131]]]"
362,79.jpg,478,265,163,158,"[[[254 254 254]
  [254 254 254]
  [254 254 254]
  ...
  [ 74  69  75]
  [ 74  67  74]
  [ 72  65  72]]

 [[254 254 254]
  [254 254 254]
  [254 254 254]
  ...
  [ 73  68  74]
  [ 72  65  72]
  [ 72  65  72]]

 [[254 254 254]
  [254 254 254]
  [254 254 254]
  ...
  [ 71  66  72]
  [ 70  63  70]
  [ 73  66  73]]

 ...

 [[118 104  77]
  [108  94  67]
  [100  86  59]
  ...
  [195 170 148]
  [179 154 132]
  [176 151 129]]

 [[117 103  76]
  [107  93  66]
  [ 98  84  57]
  ...
  [192 167 145]
  [181 156 134]
  [177 152 130]]

 [[113  99  72]
  [103  89  62]
  [ 95  81  54]
  ...
  [189 164 142]
  [182 157 135]
  [178 153 131]]]"
363,79.jpg,510,533,123,171,"[[[254 254 254]
  [254 254 254]
  [254 254 254]
  ...
  [ 74  69  75]
  [ 74  67  74]
  [ 72  65  72]]

 [[254 254 254]
  [254 254 254]
  [254 254 254]
  ...
  [ 73  68  74]
  [ 72  65  72]
  [ 72  65  72]]

 [[254 254 254]
  [254 254 254]
  [254 254 254]
  ...
  [ 71  66  72]
  [ 70  63  70]
  [ 73  66  73]]

 ...

 [[118 104  77]
  [108  94  67]
  [100  86  59]
  ...
  [195 170 148]
  [179 154 132]
  [176 151 129]]

 [[117 103  76]
  [107  93  66]
  [ 98  84  57]
  ...
  [192 167 145]
  [181 156 134]
  [177 152 130]]

 [[113  99  72]
  [103  89  62]
  [ 95  81  54]
  ...
  [189 164 142]
  [182 157 135]
  [178 153 131]]]"
364,79.jpg,432,712,137,104,"[[[254 254 254]
  [254 254 254]
  [254 254 254]
  ...
  [ 74  69  75]
  [ 74  67  74]
  [ 72  65  72]]

 [[254 254 254]
  [254 254 254]
  [254 254 254]
  ...
  [ 73  68  74]
  [ 72  65  72]
  [ 72  65  72]]

 [[254 254 254]
  [254 254 254]
  [254 254 254]
  ...
  [ 71  66  72]
  [ 70  63  70]
  [ 73  66  73]]

 ...

 [[118 104  77]
  [108  94  67]
  [100  86  59]
  ...
  [195 170 148]
  [179 154 132]
  [176 151 129]]

 [[117 103  76]
  [107  93  66]
  [ 98  84  57]
  ...
  [192 167 145]
  [181 156 134]
  [177 152 130]]

 [[113  99  72]
  [103  89  62]
  [ 95  81  54]
  ...
  [189 164 142]
  [182 157 135]
  [178 153 131]]]"
365,79.jpg,284,611,197,33,"[[[254 254 254]
  [254 254 254]
  [254 254 254]
  ...
  [ 74  69  75]
  [ 74  67  74]
  [ 72  65  72]]

 [[254 254 254]
  [254 254 254]
  [254 254 254]
  ...
  [ 73  68  74]
  [ 72  65  72]
  [ 72  65  72]]

 [[254 254 254]
  [254 254 254]
  [254 254 254]
  ...
  [ 71  66  72]
  [ 70  63  70]
  [ 73  66  73]]

 ...

 [[118 104  77]
  [108  94  67]
  [100  86  59]
  ...
  [195 170 148]
  [179 154 132]
  [176 151 129]]

 [[117 103  76]
  [107  93  66]
  [ 98  84  57]
  ...
  [192 167 145]
  [181 156 134]
  [177 152 130]]

 [[113  99  72]
  [103  89  62]
  [ 95  81  54]
  ...
  [189 164 142]
  [182 157 135]
  [178 153 131]]]"
366,80.jpg,164,635,223,106,"[[[167 132  50]
  [170 135  53]
  [130  97  18]
  ...
  [144 131 112]
  [140 127 111]
  [133 120 104]]

 [[160 127  46]
  [158 125  44]
  [172 139  60]
  ...
  [159 146 127]
  [154 141 124]
  [149 136 120]]

 [[124  93  13]
  [144 112  35]
  [168 136  59]
  ...
  [161 150 130]
  [163 152 134]
  [165 154 136]]

 ...

 [[229 219 217]
  [223 213 211]
  [229 219 217]
  ...
  [229 228 226]
  [212 211 209]
  [207 206 204]]

 [[225 215 213]
  [214 204 202]
  [211 201 199]
  ...
  [232 231 229]
  [223 222 220]
  [214 213 211]]

 [[183 173 171]
  [187 177 175]
  [198 188 186]
  ...
  [225 224 222]
  [221 220 218]
  [213 212 210]]]"
367,80.jpg,426,673,142,106,"[[[167 132  50]
  [170 135  53]
  [130  97  18]
  ...
  [144 131 112]
  [140 127 111]
  [133 120 104]]

 [[160 127  46]
  [158 125  44]
  [172 139  60]
  ...
  [159 146 127]
  [154 141 124]
  [149 136 120]]

 [[124  93  13]
  [144 112  35]
  [168 136  59]
  ...
  [161 150 130]
  [163 152 134]
  [165 154 136]]

 ...

 [[229 219 217]
  [223 213 211]
  [229 219 217]
  ...
  [229 228 226]
  [212 211 209]
  [207 206 204]]

 [[225 215 213]
  [214 204 202]
  [211 201 199]
  ...
  [232 231 229]
  [223 222 220]
  [214 213 211]]

 [[183 173 171]
  [187 177 175]
  [198 188 186]
  ...
  [225 224 222]
  [221 220 218]
  [213 212 210]]]"
368,80.jpg,690,491,185,62,"[[[167 132  50]
  [170 135  53]
  [130  97  18]
  ...
  [144 131 112]
  [140 127 111]
  [133 120 104]]

 [[160 127  46]
  [158 125  44]
  [172 139  60]
  ...
  [159 146 127]
  [154 141 124]
  [149 136 120]]

 [[124  93  13]
  [144 112  35]
  [168 136  59]
  ...
  [161 150 130]
  [163 152 134]
  [165 154 136]]

 ...

 [[229 219 217]
  [223 213 211]
  [229 219 217]
  ...
  [229 228 226]
  [212 211 209]
  [207 206 204]]

 [[225 215 213]
  [214 204 202]
  [211 201 199]
  ...
  [232 231 229]
  [223 222 220]
  [214 213 211]]

 [[183 173 171]
  [187 177 175]
  [198 188 186]
  ...
  [225 224 222]
  [221 220 218]
  [213 212 210]]]"
369,80.jpg,361,430,96,43,"[[[167 132  50]
  [170 135  53]
  [130  97  18]
  ...
  [144 131 112]
  [140 127 111]
  [133 120 104]]

 [[160 127  46]
  [158 125  44]
  [172 139  60]
  ...
  [159 146 127]
  [154 141 124]
  [149 136 120]]

 [[124  93  13]
  [144 112  35]
  [168 136  59]
  ...
  [161 150 130]
  [163 152 134]
  [165 154 136]]

 ...

 [[229 219 217]
  [223 213 211]
  [229 219 217]
  ...
  [229 228 226]
  [212 211 209]
  [207 206 204]]

 [[225 215 213]
  [214 204 202]
  [211 201 199]
  ...
  [232 231 229]
  [223 222 220]
  [214 213 211]]

 [[183 173 171]
  [187 177 175]
  [198 188 186]
  ...
  [225 224 222]
  [221 220 218]
  [213 212 210]]]"
370,80.jpg,92,700,296,70,"[[[167 132  50]
  [170 135  53]
  [130  97  18]
  ...
  [144 131 112]
  [140 127 111]
  [133 120 104]]

 [[160 127  46]
  [158 125  44]
  [172 139  60]
  ...
  [159 146 127]
  [154 141 124]
  [149 136 120]]

 [[124  93  13]
  [144 112  35]
  [168 136  59]
  ...
  [161 150 130]
  [163 152 134]
  [165 154 136]]

 ...

 [[229 219 217]
  [223 213 211]
  [229 219 217]
  ...
  [229 228 226]
  [212 211 209]
  [207 206 204]]

 [[225 215 213]
  [214 204 202]
  [211 201 199]
  ...
  [232 231 229]
  [223 222 220]
  [214 213 211]]

 [[183 173 171]
  [187 177 175]
  [198 188 186]
  ...
  [225 224 222]
  [221 220 218]
  [213 212 210]]]"
371,80.jpg,397,627,193,55,"[[[167 132  50]
  [170 135  53]
  [130  97  18]
  ...
  [144 131 112]
  [140 127 111]
  [133 120 104]]

 [[160 127  46]
  [158 125  44]
  [172 139  60]
  ...
  [159 146 127]
  [154 141 124]
  [149 136 120]]

 [[124  93  13]
  [144 112  35]
  [168 136  59]
  ...
  [161 150 130]
  [163 152 134]
  [165 154 136]]

 ...

 [[229 219 217]
  [223 213 211]
  [229 219 217]
  ...
  [229 228 226]
  [212 211 209]
  [207 206 204]]

 [[225 215 213]
  [214 204 202]
  [211 201 199]
  ...
  [232 231 229]
  [223 222 220]
  [214 213 211]]

 [[183 173 171]
  [187 177 175]
  [198 188 186]
  ...
  [225 224 222]
  [221 220 218]
  [213 212 210]]]"
